id,ema_pullback,ema_trend_h1,adx_period,adx_threshold,rsi_period,atr_period,rsi_long_min,rsi_long_max,rsi_short_min,rsi_short_max,atr_multiplier,initial_capital,final_value,net_profit,total_return_pct,annual_return_pct,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,num_trades,win_rate_pct,profit_factor,avg_trade,best_trade,worst_trade,commission,slippage,buy_hold_return_pct,excess_return_pct
28,21,100,14,15,14,14,45,60,35,55,1.5,10000,7269.78,-2730.22,-27.3,-47.81,-0.13,-0.07,-1.31,36.57,394,33.76,0.84,-6.93,618.46,-218.81,0.00075,0.0005,38.24,-65.54
29,21,100,14,15,14,14,45,60,35,55,2.0,10000,7349.45,-2650.55,-26.51,-46.63,-0.11,-0.05,-1.32,35.27,300,35.33,0.85,-8.84,646.77,-281.76,0.00075,0.0005,38.24,-64.75
30,21,100,14,15,14,14,45,60,35,55,2.5,10000,7923.42,-2076.58,-20.77,-37.79,-0.07,-0.03,-1.04,36.22,242,35.95,0.88,-8.58,723.13,-381.6,0.00075,0.0005,38.24,-59.01
31,21,100,14,15,14,14,45,60,40,50,1.5,10000,8556.29,-1443.71,-14.44,-27.23,-0.06,-0.03,-1.0,27.18,343,34.4,0.91,-4.21,754.11,-243.71,0.00075,0.0005,38.24,-52.68
32,21,100,14,15,14,14,45,60,40,50,2.0,10000,8285.45,-1714.55,-17.15,-31.85,-0.07,-0.03,-1.28,24.94,269,35.69,0.9,-6.37,800.29,-313.95,0.00075,0.0005,38.24,-55.39
33,21,100,14,15,14,14,45,60,40,50,2.5,10000,9186.8,-813.2,-8.13,-15.88,-0.02,-0.01,-0.58,27.39,223,36.77,0.95,-3.65,847.67,-436.14,0.00075,0.0005,38.24,-46.37
34,21,100,14,15,14,14,45,60,40,55,1.5,10000,8257.96,-1742.04,-17.42,-32.31,-0.07,-0.04,-0.99,32.61,367,34.06,0.9,-4.75,713.18,-235.03,0.00075,0.0005,38.24,-55.66
35,21,100,14,15,14,14,45,60,40,55,2.0,10000,7542.01,-2457.99,-24.58,-43.74,-0.1,-0.04,-1.34,32.58,290,34.83,0.86,-8.48,731.99,-285.78,0.00075,0.0005,38.24,-62.82
36,21,100,14,15,14,14,45,60,40,55,2.5,10000,8277.78,-1722.22,-17.22,-31.98,-0.06,-0.02,-0.95,33.58,234,35.9,0.9,-7.36,756.91,-392.99,0.00075,0.0005,38.24,-55.46
37,21,100,14,15,14,14,45,65,35,50,1.5,10000,7342.92,-2657.08,-26.57,-46.73,-0.12,-0.07,-1.41,33.14,399,32.83,0.86,-6.66,640.74,-216.65,0.00075,0.0005,38.24,-64.81
38,21,100,14,15,14,14,45,65,35,50,2.0,10000,6936.72,-3063.28,-30.63,-52.57,-0.14,-0.06,-1.51,34.88,302,34.44,0.83,-10.14,620.2,-265.94,0.00075,0.0005,38.24,-68.87
39,21,100,14,15,14,14,45,65,35,50,2.5,10000,7578.02,-2421.98,-24.22,-43.19,-0.09,-0.03,-1.19,36.16,246,35.37,0.86,-9.85,701.81,-364.96,0.00075,0.0005,38.24,-62.46
40,21,100,14,15,14,14,45,65,35,55,1.5,10000,7287.14,-2712.86,-27.13,-47.55,-0.12,-0.07,-1.32,35.98,413,32.93,0.86,-6.57,620.65,-219.51,0.00075,0.0005,38.24,-65.37
41,21,100,14,15,14,14,45,65,35,55,2.0,10000,6934.61,-3065.39,-30.65,-52.59,-0.13,-0.06,-1.42,37.06,310,34.19,0.83,-9.89,606.28,-265.86,0.00075,0.0005,38.24,-68.89
42,21,100,14,15,14,14,45,65,35,55,2.5,10000,7282.21,-2717.79,-27.18,-47.62,-0.1,-0.04,-1.2,39.75,249,34.94,0.84,-10.91,659.4,-350.71,0.00075,0.0005,38.24,-65.42
43,21,100,14,15,14,14,45,65,40,50,1.5,10000,8816.01,-1183.99,-11.84,-22.66,-0.04,-0.02,-0.95,23.8,365,33.7,0.93,-3.24,778.87,-251.11,0.00075,0.0005,38.24,-50.08
44,21,100,14,15,14,14,45,65,40,50,2.0,10000,8102.73,-1897.27,-18.97,-34.88,-0.07,-0.03,-1.43,24.46,283,34.98,0.89,-6.7,778.51,-307.03,0.00075,0.0005,38.24,-57.21
45,21,100,14,15,14,14,45,65,40,50,2.5,10000,8965.63,-1034.37,-10.34,-19.96,-0.02,-0.01,-0.66,30.04,231,36.36,0.94,-4.48,793.85,-425.64,0.00075,0.0005,38.24,-48.58
46,21,100,14,15,14,14,45,65,40,55,1.5,10000,8277.68,-1722.32,-17.22,-31.98,-0.07,-0.04,-1.04,30.78,386,33.16,0.91,-4.46,715.71,-235.59,0.00075,0.0005,38.24,-55.46
47,21,100,14,15,14,14,45,65,40,55,2.0,10000,7131.83,-2868.17,-28.68,-49.8,-0.12,-0.06,-1.47,33.83,300,33.67,0.84,-9.56,687.67,-270.24,0.00075,0.0005,38.24,-66.92
48,21,100,14,15,14,14,45,65,40,55,2.5,10000,7712.78,-2287.22,-22.87,-41.11,-0.08,-0.03,-1.14,36.21,240,35.0,0.87,-9.53,699.72,-366.17,0.00075,0.0005,38.24,-61.11
49,21,100,14,20,14,14,40,60,35,50,1.5,10000,7733.95,-2266.05,-22.66,-40.78,-0.1,-0.05,-1.37,29.85,352,33.81,0.86,-6.44,680.75,-222.29,0.00075,0.0005,38.24,-60.9
50,21,100,14,20,14,14,40,60,35,50,2.0,10000,6571.57,-3428.43,-34.28,-57.52,-0.17,-0.07,-1.48,38.78,265,32.83,0.78,-12.94,624.4,-251.94,0.00075,0.0005,38.24,-72.52
51,21,100,14,20,14,14,40,60,35,50,2.5,10000,6910.35,-3089.65,-30.9,-52.93,-0.13,-0.05,-1.36,38.98,222,32.88,0.8,-13.92,689.31,-332.81,0.00075,0.0005,38.24,-69.14
52,21,100,14,20,14,14,40,60,35,55,1.5,10000,7765.35,-2234.65,-22.35,-40.29,-0.1,-0.05,-1.28,31.51,373,34.05,0.87,-5.99,667.99,-224.3,0.00075,0.0005,38.24,-60.59
53,21,100,14,20,14,14,40,60,35,55,2.0,10000,6997.63,-3002.37,-30.02,-51.71,-0.14,-0.06,-1.35,38.22,278,33.45,0.82,-10.8,650.97,-268.28,0.00075,0.0005,38.24,-68.26
54,21,100,14,20,14,14,40,60,35,55,2.5,10000,7001.61,-2998.39,-29.98,-51.66,-0.12,-0.04,-1.26,40.98,229,33.19,0.81,-13.09,660.46,-337.2,0.00075,0.0005,38.24,-68.22
55,21,100,14,20,14,14,40,60,40,50,1.5,10000,9122.62,-877.38,-8.77,-17.08,-0.03,-0.02,-0.8,21.44,320,34.69,0.95,-2.74,811.88,-259.84,0.00075,0.0005,38.24,-47.01
56,21,100,14,20,14,14,40,60,40,50,2.0,10000,7610.47,-2389.53,-23.9,-42.7,-0.11,-0.04,-1.43,29.93,249,33.33,0.84,-9.6,715.29,-288.38,0.00075,0.0005,38.24,-62.14
57,21,100,14,20,14,14,40,60,40,50,2.5,10000,7747.43,-2252.57,-22.53,-40.57,-0.09,-0.03,-1.19,34.08,208,33.17,0.85,-10.83,737.86,-367.81,0.00075,0.0005,38.24,-60.77
58,21,100,14,20,14,14,40,60,40,55,1.5,10000,8725.13,-1274.87,-12.75,-24.28,-0.05,-0.03,-0.88,27.54,347,34.29,0.92,-3.67,760.89,-248.33,0.00075,0.0005,38.24,-50.99
59,21,100,14,20,14,14,40,60,40,55,2.0,10000,7162.71,-2837.29,-28.37,-49.36,-0.13,-0.05,-1.42,34.88,271,32.84,0.83,-10.47,676.44,-271.41,0.00075,0.0005,38.24,-66.61
60,21,100,14,20,14,14,40,60,40,55,2.5,10000,7178.62,-2821.38,-28.21,-49.13,-0.11,-0.04,-1.25,39.44,222,32.88,0.82,-12.71,677.52,-340.81,0.00075,0.0005,38.24,-66.45
61,21,100,14,20,14,14,40,65,35,50,1.5,10000,7703.11,-2296.89,-22.97,-41.26,-0.1,-0.05,-1.4,29.54,372,32.8,0.87,-6.17,678.65,-221.41,0.00075,0.0005,38.24,-61.21
62,21,100,14,20,14,14,40,65,35,50,2.0,10000,6292.88,-3707.12,-37.07,-61.11,-0.18,-0.07,-1.49,40.92,282,31.91,0.78,-13.15,598.39,-250.86,0.00075,0.0005,38.24,-75.31
63,21,100,14,20,14,14,40,65,35,50,2.5,10000,6528.45,-3471.55,-34.72,-58.08,-0.14,-0.05,-1.36,42.76,235,32.34,0.78,-14.77,629.48,-314.41,0.00075,0.0005,38.24,-72.96
64,21,100,14,20,14,14,40,65,35,55,1.5,10000,7524.46,-2475.54,-24.76,-44.01,-0.11,-0.06,-1.31,33.47,390,32.82,0.87,-6.35,647.04,-223.66,0.00075,0.0005,38.24,-63.0
65,21,100,14,20,14,14,40,65,35,55,2.0,10000,6479.33,-3520.67,-35.21,-58.72,-0.16,-0.07,-1.41,41.54,291,31.96,0.79,-12.1,602.48,-250.86,0.00075,0.0005,38.24,-73.45
66,21,100,14,20,14,14,40,65,35,55,2.5,10000,6215.1,-3784.9,-37.85,-62.08,-0.16,-0.06,-1.34,46.49,239,31.8,0.76,-15.84,585.92,-309.64,0.00075,0.0005,38.24,-76.09
67,21,100,14,20,14,14,40,65,40,50,1.5,10000,9086.24,-913.76,-9.14,-17.75,-0.03,-0.02,-0.89,19.92,340,33.53,0.95,-2.69,809.37,-258.8,0.00075,0.0005,38.24,-47.38
68,21,100,14,20,14,14,40,65,40,50,2.0,10000,7303.63,-2696.37,-26.96,-47.31,-0.12,-0.05,-1.56,30.39,266,32.33,0.84,-10.14,686.99,-276.75,0.00075,0.0005,38.24,-65.2
69,21,100,14,20,14,14,40,65,40,50,2.5,10000,7335.89,-2664.11,-26.64,-46.83,-0.1,-0.04,-1.22,38.27,219,32.42,0.83,-12.16,675.34,-348.27,0.00075,0.0005,38.24,-64.88
70,21,100,14,20,14,14,40,65,40,55,1.5,10000,8454.46,-1545.54,-15.46,-28.99,-0.06,-0.03,-1.05,27.62,364,32.97,0.92,-4.25,737.03,-240.62,0.00075,0.0005,38.24,-53.7
71,21,100,14,20,14,14,40,65,40,55,2.0,10000,6646.67,-3353.33,-33.53,-56.52,-0.16,-0.07,-1.48,38.24,284,31.34,0.8,-11.81,627.41,-251.86,0.00075,0.0005,38.24,-71.77
72,21,100,14,20,14,14,40,65,40,55,2.5,10000,6460.08,-3539.92,-35.4,-58.97,-0.15,-0.06,-1.33,44.33,231,31.6,0.78,-15.32,609.35,-309.64,0.00075,0.0005,38.24,-73.64
73,21,100,14,20,14,14,45,60,35,50,1.5,10000,7480.37,-2519.63,-25.2,-44.68,-0.12,-0.06,-1.45,30.72,342,33.04,0.84,-7.37,662.69,-216.47,0.00075,0.0005,38.24,-63.44
74,21,100,14,20,14,14,45,60,35,50,2.0,10000,7151.86,-2848.14,-28.48,-49.52,-0.13,-0.05,-1.49,33.25,260,33.85,0.82,-10.95,652.87,-274.19,0.00075,0.0005,38.24,-66.72
75,21,100,14,20,14,14,45,60,35,50,2.5,10000,7612.9,-2387.1,-23.87,-42.66,-0.09,-0.03,-1.25,34.05,214,34.11,0.85,-11.15,744.67,-366.64,0.00075,0.0005,38.24,-62.11
76,21,100,14,20,14,14,45,60,35,55,1.5,10000,7510.74,-2489.26,-24.89,-44.22,-0.12,-0.06,-1.37,32.18,363,33.33,0.85,-6.86,650.27,-219.33,0.00075,0.0005,38.24,-63.13
77,21,100,14,20,14,14,45,60,35,55,2.0,10000,7615.54,-2384.46,-23.84,-42.62,-0.1,-0.04,-1.31,32.64,273,34.43,0.85,-8.73,680.66,-291.97,0.00075,0.0005,38.24,-62.08
78,21,100,14,20,14,14,45,60,35,55,2.5,10000,7713.43,-2286.57,-22.87,-41.1,-0.08,-0.03,-1.13,36.22,221,34.39,0.85,-10.35,713.5,-371.48,0.00075,0.0005,38.24,-61.11
79,21,100,14,20,14,14,45,60,40,50,1.5,10000,8807.63,-1192.37,-11.92,-22.81,-0.05,-0.02,-1.04,21.9,310,33.87,0.92,-3.85,788.92,-250.87,0.00075,0.0005,38.24,-50.16
80,21,100,14,20,14,14,45,60,40,50,2.0,10000,8074.88,-1925.12,-19.25,-35.34,-0.08,-0.03,-1.33,26.57,243,34.16,0.87,-7.92,747.9,-305.97,0.00075,0.0005,38.24,-57.49
81,21,100,14,20,14,14,45,60,40,50,2.5,10000,8535.08,-1464.92,-14.65,-27.6,-0.05,-0.02,-0.94,29.23,200,34.5,0.9,-7.32,797.11,-405.2,0.00075,0.0005,38.24,-52.89
82,21,100,14,20,14,14,45,60,40,55,1.5,10000,8439.05,-1560.95,-15.61,-29.25,-0.07,-0.03,-1.04,28.24,337,33.53,0.9,-4.63,740.71,-240.18,0.00075,0.0005,38.24,-53.85
83,21,100,14,20,14,14,45,60,40,55,2.0,10000,7599.79,-2400.21,-24.0,-42.86,-0.11,-0.04,-1.39,30.91,265,33.58,0.85,-9.06,707.28,-287.97,0.00075,0.0005,38.24,-62.24
84,21,100,14,20,14,14,45,60,40,55,2.5,10000,7908.44,-2091.56,-20.92,-38.03,-0.08,-0.03,-1.1,34.56,214,34.11,0.87,-9.77,731.93,-375.45,0.00075,0.0005,38.24,-59.16
85,21,100,14,20,14,14,45,65,35,50,1.5,10000,7656.15,-2343.85,-23.44,-41.99,-0.1,-0.06,-1.48,28.31,364,32.42,0.87,-6.44,679.9,-220.06,0.00075,0.0005,38.24,-61.68
86,21,100,14,20,14,14,45,65,35,50,2.0,10000,6916.9,-3083.1,-30.83,-52.84,-0.14,-0.06,-1.51,35.06,275,33.09,0.81,-11.21,628.09,-265.18,0.00075,0.0005,38.24,-69.07
87,21,100,14,20,14,14,45,65,35,50,2.5,10000,7225.0,-2775.0,-27.75,-48.46,-0.11,-0.04,-1.26,38.31,226,33.63,0.83,-12.28,678.18,-347.96,0.00075,0.0005,38.24,-65.99
88,21,100,14,20,14,14,45,65,35,55,1.5,10000,7478.59,-2521.41,-25.21,-44.7,-0.11,-0.06,-1.4,32.01,382,32.46,0.86,-6.6,648.23,-218.71,0.00075,0.0005,38.24,-63.45
89,21,100,14,20,14,14,45,65,35,55,2.0,10000,7121.85,-2878.15,-28.78,-49.95,-0.13,-0.05,-1.4,35.62,284,33.1,0.83,-10.13,632.38,-273.04,0.00075,0.0005,38.24,-67.02
90,21,100,14,20,14,14,45,65,35,55,2.5,10000,6878.22,-3121.78,-31.22,-53.38,-0.13,-0.05,-1.26,42.33,230,33.04,0.8,-13.57,631.25,-331.26,0.00075,0.0005,38.24,-69.46
91,21,100,14,20,14,14,45,65,40,50,1.5,10000,9014.59,-985.41,-9.85,-19.07,-0.03,-0.02,-1.02,18.69,332,33.13,0.94,-2.97,809.4,-256.76,0.00075,0.0005,38.24,-48.09
92,21,100,14,20,14,14,45,65,40,50,2.0,10000,7826.65,-2173.35,-21.73,-39.33,-0.09,-0.04,-1.51,26.07,258,33.33,0.87,-8.42,721.08,-296.57,0.00075,0.0005,38.24,-59.97
93,21,100,14,20,14,14,45,65,40,50,2.5,10000,8118.59,-1881.41,-18.81,-34.62,-0.07,-0.02,-1.03,33.47,210,33.81,0.88,-8.96,727.59,-385.43,0.00075,0.0005,38.24,-57.05
94,21,100,14,20,14,14,45,65,40,55,1.5,10000,8402.92,-1597.08,-15.97,-29.87,-0.06,-0.04,-1.12,26.66,356,32.58,0.91,-4.49,738.39,-239.15,0.00075,0.0005,38.24,-54.21
95,21,100,14,20,14,14,45,65,40,55,2.0,10000,7122.64,-2877.36,-28.77,-49.94,-0.13,-0.05,-1.48,33.7,276,32.25,0.83,-10.43,658.55,-269.89,0.00075,0.0005,38.24,-67.01
96,21,100,14,20,14,14,45,65,40,55,2.5,10000,7149.34,-2850.66,-28.51,-49.55,-0.11,-0.04,-1.24,40.01,222,32.88,0.82,-12.84,656.49,-339.42,0.00075,0.0005,38.24,-66.75
97,21,100,14,25,14,14,40,60,35,50,1.5,10000,7599.79,-2400.21,-24.0,-42.86,-0.13,-0.06,-1.29,33.18,311,34.41,0.83,-7.72,590.6,-216.9,0.00075,0.0005,38.24,-62.24
98,21,100,14,25,14,14,40,60,35,50,2.0,10000,6733.14,-3266.86,-32.67,-55.36,-0.18,-0.06,-1.45,38.07,239,33.47,0.77,-13.67,528.03,-277.33,0.00075,0.0005,38.24,-70.91
99,21,100,14,25,14,14,40,60,35,50,2.5,10000,6911.56,-3088.44,-30.88,-52.92,-0.14,-0.04,-1.4,37.75,202,33.17,0.79,-15.29,547.03,-336.37,0.00075,0.0005,38.24,-69.12
100,21,100,14,25,14,14,40,60,35,55,1.5,10000,7784.82,-2215.18,-22.15,-39.99,-0.12,-0.05,-1.2,33.43,326,34.66,0.85,-6.8,604.97,-221.73,0.00075,0.0005,38.24,-60.39
101,21,100,14,25,14,14,40,60,35,55,2.0,10000,6941.16,-3058.84,-30.59,-52.5,-0.16,-0.06,-1.37,38.34,248,33.47,0.79,-12.33,544.35,-287.57,0.00075,0.0005,38.24,-68.83
102,21,100,14,25,14,14,40,60,35,55,2.5,10000,6868.61,-3131.39,-31.31,-53.51,-0.14,-0.05,-1.35,39.54,210,33.33,0.79,-14.91,543.63,-333.3,0.00075,0.0005,38.24,-69.55
103,21,100,14,25,14,14,40,60,40,50,1.5,10000,8715.8,-1284.2,-12.84,-24.44,-0.06,-0.03,-1.03,23.71,284,34.86,0.91,-4.52,677.32,-248.25,0.00075,0.0005,38.24,-51.08
104,21,100,14,25,14,14,40,60,40,50,2.0,10000,7658.3,-2341.7,-23.42,-41.96,-0.12,-0.04,-1.49,28.12,224,33.48,0.83,-10.45,600.59,-290.19,0.00075,0.0005,38.24,-61.66
105,21,100,14,25,14,14,40,60,40,50,2.5,10000,7867.55,-2132.45,-21.32,-38.68,-0.09,-0.03,-1.32,29.28,192,33.85,0.85,-11.11,622.69,-373.51,0.00075,0.0005,38.24,-59.56
106,21,100,14,25,14,14,40,60,40,55,1.5,10000,8457.54,-1542.46,-15.42,-28.94,-0.07,-0.04,-0.99,29.15,305,34.43,0.9,-5.06,657.25,-240.89,0.00075,0.0005,38.24,-53.66
107,21,100,14,25,14,14,40,60,40,55,2.0,10000,6918.81,-3081.19,-30.81,-52.81,-0.16,-0.06,-1.41,37.52,242,32.23,0.79,-12.73,542.59,-262.17,0.00075,0.0005,38.24,-69.05
108,21,100,14,25,14,14,40,60,40,55,2.5,10000,6914.7,-3085.3,-30.85,-52.87,-0.14,-0.05,-1.39,38.04,205,32.68,0.79,-15.05,547.28,-328.28,0.00075,0.0005,38.24,-69.09
109,21,100,14,25,14,14,40,65,35,50,1.5,10000,7951.62,-2048.38,-20.48,-37.34,-0.1,-0.05,-1.27,29.46,327,33.94,0.87,-6.26,617.94,-226.48,0.00075,0.0005,38.24,-58.72
110,21,100,14,25,14,14,40,65,35,50,2.0,10000,6758.76,-3241.24,-32.41,-55.01,-0.17,-0.06,-1.46,37.76,251,33.07,0.79,-12.91,530.04,-273.57,0.00075,0.0005,38.24,-70.65
111,21,100,14,25,14,14,40,65,35,50,2.5,10000,6921.34,-3078.66,-30.79,-52.78,-0.14,-0.04,-1.36,38.75,210,33.33,0.79,-14.66,547.8,-328.59,0.00075,0.0005,38.24,-69.03
112,21,100,14,25,14,14,40,65,35,55,1.5,10000,7914.23,-2085.77,-20.86,-37.94,-0.1,-0.05,-1.17,32.37,340,33.82,0.87,-6.13,615.03,-225.42,0.00075,0.0005,38.24,-59.1
113,21,100,14,25,14,14,40,65,35,55,2.0,10000,6808.2,-3191.8,-31.92,-54.34,-0.16,-0.06,-1.4,38.69,257,32.68,0.8,-12.42,533.92,-283.68,0.00075,0.0005,38.24,-70.16
114,21,100,14,25,14,14,40,65,35,55,2.5,10000,6492.35,-3507.65,-35.08,-58.56,-0.16,-0.05,-1.39,42.07,215,32.56,0.76,-16.31,513.85,-318.08,0.00075,0.0005,38.24,-73.32
115,21,100,14,25,14,14,40,65,40,50,1.5,10000,9119.29,-880.71,-8.81,-17.14,-0.03,-0.02,-0.81,21.07,300,34.33,0.94,-2.94,708.68,-259.74,0.00075,0.0005,38.24,-47.05
116,21,100,14,25,14,14,40,65,40,50,2.0,10000,7704.23,-2295.77,-22.96,-41.25,-0.11,-0.04,-1.52,27.13,236,33.05,0.85,-9.73,604.19,-291.93,0.00075,0.0005,38.24,-61.2
117,21,100,14,25,14,14,40,65,40,50,2.5,10000,7788.41,-2211.59,-22.12,-39.93,-0.09,-0.03,-1.26,31.78,199,33.67,0.85,-11.11,616.43,-369.76,0.00075,0.0005,38.24,-60.36
118,21,100,14,25,14,14,40,65,40,55,1.5,10000,8598.15,-1401.85,-14.02,-26.51,-0.06,-0.03,-0.96,27.67,319,33.54,0.91,-4.39,668.18,-244.9,0.00075,0.0005,38.24,-52.26
119,21,100,14,25,14,14,40,65,40,55,2.0,10000,6801.09,-3198.91,-31.99,-54.44,-0.17,-0.06,-1.44,37.74,251,31.47,0.79,-12.74,533.36,-257.71,0.00075,0.0005,38.24,-70.23
120,21,100,14,25,14,14,40,65,40,55,2.5,10000,6535.27,-3464.73,-34.65,-57.99,-0.17,-0.05,-1.43,40.64,210,31.9,0.77,-16.5,517.25,-310.26,0.00075,0.0005,38.24,-72.89
121,21,100,14,25,14,14,45,60,35,50,1.5,10000,7229.92,-2770.08,-27.7,-48.39,-0.16,-0.07,-1.38,34.98,299,33.44,0.79,-9.26,561.85,-212.1,0.00075,0.0005,38.24,-65.94
122,21,100,14,25,14,14,45,60,35,50,2.0,10000,7142.78,-2857.22,-28.57,-49.65,-0.15,-0.05,-1.46,34.11,233,34.33,0.79,-12.26,560.16,-276.8,0.00075,0.0005,38.24,-66.81
123,21,100,14,25,14,14,45,60,35,50,2.5,10000,7520.45,-2479.55,-24.8,-44.07,-0.11,-0.03,-1.31,33.56,195,34.36,0.83,-12.72,595.22,-357.03,0.00075,0.0005,38.24,-63.04
124,21,100,14,25,14,14,45,60,35,55,1.5,10000,7405.94,-2594.06,-25.94,-45.79,-0.15,-0.06,-1.3,35.22,314,33.76,0.82,-8.26,575.53,-214.89,0.00075,0.0005,38.24,-64.18
125,21,100,14,25,14,14,45,60,35,55,2.0,10000,7363.45,-2636.55,-26.37,-46.42,-0.13,-0.05,-1.35,34.35,242,34.3,0.82,-10.89,577.47,-287.03,0.00075,0.0005,38.24,-64.61
126,21,100,14,25,14,14,45,60,35,55,2.5,10000,7473.72,-2526.28,-25.26,-44.78,-0.11,-0.03,-1.26,35.46,203,34.48,0.83,-12.44,591.52,-354.82,0.00075,0.0005,38.24,-63.5
127,21,100,14,25,14,14,45,60,40,50,1.5,10000,8276.68,-1723.32,-17.23,-32.0,-0.09,-0.04,-1.31,24.48,272,33.82,0.87,-6.34,643.2,-235.74,0.00075,0.0005,38.24,-55.47
128,21,100,14,25,14,14,45,60,40,50,2.0,10000,8124.23,-1875.77,-18.76,-34.53,-0.09,-0.03,-1.47,23.48,218,34.4,0.86,-8.6,637.13,-307.84,0.00075,0.0005,38.24,-57.0
129,21,100,14,25,14,14,45,60,40,50,2.5,10000,8560.66,-1439.34,-14.39,-27.16,-0.06,-0.02,-0.99,27.5,185,35.14,0.9,-7.78,677.55,-406.42,0.00075,0.0005,38.24,-52.63
130,21,100,14,25,14,14,45,60,40,55,1.5,10000,8045.93,-1954.07,-19.54,-35.81,-0.1,-0.05,-1.22,29.28,293,33.45,0.86,-6.67,625.27,-229.17,0.00075,0.0005,38.24,-57.78
131,21,100,14,25,14,14,45,60,40,55,2.0,10000,7339.74,-2660.26,-26.6,-46.78,-0.14,-0.05,-1.4,33.48,236,33.05,0.82,-11.27,575.61,-278.12,0.00075,0.0005,38.24,-64.84
132,21,100,14,25,14,14,45,60,40,55,2.5,10000,7523.86,-2476.14,-24.76,-44.02,-0.11,-0.03,-1.26,35.04,198,33.84,0.83,-12.51,595.49,-357.2,0.00075,0.0005,38.24,-63.0
133,21,100,14,25,14,14,45,65,35,50,1.5,10000,7787.03,-2212.97,-22.13,-39.95,-0.11,-0.05,-1.36,29.38,318,33.65,0.85,-6.96,605.15,-221.8,0.00075,0.0005,38.24,-60.37
134,21,100,14,25,14,14,45,65,35,50,2.0,10000,7241.5,-2758.5,-27.58,-48.22,-0.14,-0.05,-1.45,33.2,243,34.16,0.82,-11.35,567.9,-274.4,0.00075,0.0005,38.24,-65.82
135,21,100,14,25,14,14,45,65,35,50,2.5,10000,7565.47,-2434.53,-24.35,-43.38,-0.1,-0.03,-1.25,34.81,202,34.65,0.83,-12.05,598.79,-359.17,0.00075,0.0005,38.24,-62.59
136,21,100,14,25,14,14,45,65,35,55,1.5,10000,7750.41,-2249.59,-22.5,-40.53,-0.11,-0.05,-1.26,32.15,331,33.53,0.86,-6.8,602.3,-220.75,0.00075,0.0005,38.24,-60.74
137,21,100,14,25,14,14,45,65,35,55,2.0,10000,7294.48,-2705.52,-27.06,-47.44,-0.13,-0.05,-1.35,35.02,249,33.73,0.83,-10.87,572.06,-283.15,0.00075,0.0005,38.24,-65.3
138,21,100,14,25,14,14,45,65,35,55,2.5,10000,7096.56,-2903.44,-29.03,-50.31,-0.13,-0.04,-1.31,38.33,207,33.82,0.8,-14.03,561.67,-336.91,0.00075,0.0005,38.24,-67.27
139,21,100,14,25,14,14,45,65,40,50,1.5,10000,8914.45,-1085.55,-10.86,-20.89,-0.05,-0.02,-1.09,19.08,291,34.02,0.92,-3.73,692.76,-253.91,0.00075,0.0005,38.24,-49.1
140,21,100,14,25,14,14,45,65,40,50,2.0,10000,8254.51,-1745.49,-17.45,-32.37,-0.08,-0.03,-1.34,24.18,228,34.21,0.88,-7.66,647.34,-312.78,0.00075,0.0005,38.24,-55.69
141,21,100,14,25,14,14,45,65,40,50,2.5,10000,8513.24,-1486.76,-14.87,-27.98,-0.06,-0.02,-0.93,30.07,191,35.08,0.9,-7.78,673.8,-404.17,0.00075,0.0005,38.24,-53.11
142,21,100,14,25,14,14,45,65,40,55,1.5,10000,8420.16,-1579.84,-15.8,-29.58,-0.07,-0.04,-1.13,26.13,310,33.23,0.9,-5.1,654.35,-239.83,0.00075,0.0005,38.24,-54.04
143,21,100,14,25,14,14,45,65,40,55,2.0,10000,7286.86,-2713.14,-27.13,-47.55,-0.13,-0.05,-1.39,34.24,243,32.51,0.82,-11.17,571.46,-276.11,0.00075,0.0005,38.24,-65.37
144,21,100,14,25,14,14,45,65,40,55,2.5,10000,7143.47,-2856.53,-28.57,-49.64,-0.13,-0.04,-1.33,37.43,202,33.17,0.81,-14.14,565.39,-339.14,0.00075,0.0005,38.24,-66.81
145,21,150,14,15,14,14,40,60,35,50,1.5,10000,6737.75,-3262.25,-32.62,-55.3,-0.17,-0.09,-1.39,39.87,384,33.59,0.81,-8.5,580.53,-220.69,0.00075,0.0005,38.24,-70.86
146,21,150,14,15,14,14,40,60,35,50,2.0,10000,6375.42,-3624.58,-36.25,-60.06,-0.18,-0.08,-1.44,41.63,291,34.02,0.78,-12.46,552.12,-249.13,0.00075,0.0005,38.24,-74.49
147,21,150,14,15,14,14,40,60,35,50,2.5,10000,6839.59,-3160.41,-31.6,-53.91,-0.13,-0.05,-1.42,37.86,239,34.31,0.82,-13.22,668.43,-329.4,0.00075,0.0005,38.24,-69.84
148,21,150,14,15,14,14,40,60,35,55,1.5,10000,7094.66,-2905.34,-29.05,-50.34,-0.14,-0.08,-1.28,39.36,401,34.66,0.84,-7.25,597.39,-223.6,0.00075,0.0005,38.24,-67.29
