id,regime_type,regime_period,regime_direction,adx_period,adx_threshold,supertrend_length,supertrend_multiplier,rsi_period,rsi_oversold,rsi_overbought,use_volume_filter,volume_ma_period,use_atr_filter,atr_min_threshold,atr_period,entry_indicators,sl_atr_multiplier,tp_atr_multiplier,initial_capital,final_value,net_profit,total_return_pct,annual_return_pct,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,num_trades,win_rate_pct,profit_factor,avg_trade,best_trade,worst_trade,commission,slippage,buy_hold_return_pct,excess_return_pct
1,none,100,long_only,14,25,7,1.5,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8897.71,-1102.29,-11.02,-11.05,-0.15,-0.0,-1.0,11.02,4,0.0,0.0,-275.57,-131.14,-496.69,0.00075,0.0005,23.45,-34.47
2,none,100,long_only,14,25,7,1.5,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8646.9,-1353.1,-13.53,-13.57,-0.15,-0.0,-1.0,13.53,4,0.0,0.0,-338.28,-159.08,-608.81,0.00075,0.0005,23.45,-36.98
3,none,100,long_only,14,25,7,1.5,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8897.71,-1102.29,-11.02,-11.05,-0.15,-0.0,-1.0,11.02,4,0.0,0.0,-275.57,-131.14,-496.69,0.00075,0.0005,23.45,-34.47
4,none,100,long_only,14,25,7,1.5,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8897.71,-1102.29,-11.02,-11.05,-0.15,-0.0,-1.0,11.02,4,0.0,0.0,-275.57,-131.14,-496.69,0.00075,0.0005,23.45,-34.47
5,none,100,long_only,14,25,7,1.5,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8646.9,-1353.1,-13.53,-13.57,-0.15,-0.0,-1.0,13.53,4,0.0,0.0,-338.28,-159.08,-608.81,0.00075,0.0005,23.45,-36.98
6,none,100,long_only,14,25,7,1.5,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8897.71,-1102.29,-11.02,-11.05,-0.15,-0.0,-1.0,11.02,4,0.0,0.0,-275.57,-131.14,-496.69,0.00075,0.0005,23.45,-34.47
7,none,100,long_only,14,25,7,1.5,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8897.71,-1102.29,-11.02,-11.05,-0.15,-0.0,-1.0,11.02,4,0.0,0.0,-275.57,-131.14,-496.69,0.00075,0.0005,23.45,-34.47
8,none,100,long_only,14,25,7,1.5,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8646.9,-1353.1,-13.53,-13.57,-0.15,-0.0,-1.0,13.53,4,0.0,0.0,-338.28,-159.08,-608.81,0.00075,0.0005,23.45,-36.98
9,none,100,long_only,14,25,7,1.5,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8897.71,-1102.29,-11.02,-11.05,-0.15,-0.0,-1.0,11.02,4,0.0,0.0,-275.57,-131.14,-496.69,0.00075,0.0005,23.45,-34.47
10,none,100,long_only,14,25,7,1.5,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8265.33,-1734.67,-17.35,-17.39,-0.27,-0.02,-1.0,17.35,11,0.0,0.0,-157.7,-92.12,-222.01,0.00075,0.0005,23.45,-40.8
11,none,100,long_only,14,25,7,1.5,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8202.94,-1797.06,-17.97,-18.02,-0.25,-0.01,-1.0,17.97,9,0.0,0.0,-199.67,-113.65,-274.54,0.00075,0.0005,23.45,-41.42
12,none,100,long_only,14,25,7,1.5,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8265.33,-1734.67,-17.35,-17.39,-0.27,-0.02,-1.0,17.35,11,0.0,0.0,-157.7,-92.12,-222.01,0.00075,0.0005,23.45,-40.8
13,none,100,long_only,14,25,7,1.5,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8265.33,-1734.67,-17.35,-17.39,-0.27,-0.02,-1.0,17.35,11,0.0,0.0,-157.7,-92.12,-222.01,0.00075,0.0005,23.45,-40.8
14,none,100,long_only,14,25,7,1.5,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8202.94,-1797.06,-17.97,-18.02,-0.25,-0.01,-1.0,17.97,9,0.0,0.0,-199.67,-113.65,-274.54,0.00075,0.0005,23.45,-41.42
15,none,100,long_only,14,25,7,1.5,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8265.33,-1734.67,-17.35,-17.39,-0.27,-0.02,-1.0,17.35,11,0.0,0.0,-157.7,-92.12,-222.01,0.00075,0.0005,23.45,-40.8
16,none,100,long_only,14,25,7,1.5,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8265.33,-1734.67,-17.35,-17.39,-0.27,-0.02,-1.0,17.35,11,0.0,0.0,-157.7,-92.12,-222.01,0.00075,0.0005,23.45,-40.8
17,none,100,long_only,14,25,7,1.5,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8202.94,-1797.06,-17.97,-18.02,-0.25,-0.01,-1.0,17.97,9,0.0,0.0,-199.67,-113.65,-274.54,0.00075,0.0005,23.45,-41.42
18,none,100,long_only,14,25,7,1.5,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8265.33,-1734.67,-17.35,-17.39,-0.27,-0.02,-1.0,17.35,11,0.0,0.0,-157.7,-92.12,-222.01,0.00075,0.0005,23.45,-40.8
19,none,100,long_only,14,25,7,1.5,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,6289.1,-3710.9,-37.11,-37.19,-0.39,-0.03,-1.0,37.11,25,0.0,0.0,-148.44,-73.29,-308.8,0.00075,0.0005,23.45,-60.56
20,none,100,long_only,14,25,7,1.5,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,6448.72,-3551.28,-35.51,-35.59,-0.33,-0.02,-1.0,35.51,17,0.0,0.0,-208.9,-88.26,-379.24,0.00075,0.0005,23.45,-58.96
21,none,100,long_only,14,25,7,1.5,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,6289.1,-3710.9,-37.11,-37.19,-0.39,-0.03,-1.0,37.11,25,0.0,0.0,-148.44,-73.29,-308.8,0.00075,0.0005,23.45,-60.56
22,none,100,long_only,14,25,7,1.5,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,6289.1,-3710.9,-37.11,-37.19,-0.39,-0.03,-1.0,37.11,25,0.0,0.0,-148.44,-73.29,-308.8,0.00075,0.0005,23.45,-60.56
23,none,100,long_only,14,25,7,1.5,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,6448.72,-3551.28,-35.51,-35.59,-0.33,-0.02,-1.0,35.51,17,0.0,0.0,-208.9,-88.26,-379.24,0.00075,0.0005,23.45,-58.96
24,none,100,long_only,14,25,7,1.5,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,6289.1,-3710.9,-37.11,-37.19,-0.39,-0.03,-1.0,37.11,25,0.0,0.0,-148.44,-73.29,-308.8,0.00075,0.0005,23.45,-60.56
25,none,100,long_only,14,25,7,1.5,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,6289.1,-3710.9,-37.11,-37.19,-0.39,-0.03,-1.0,37.11,25,0.0,0.0,-148.44,-73.29,-308.8,0.00075,0.0005,23.45,-60.56
26,none,100,long_only,14,25,7,1.5,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,6448.72,-3551.28,-35.51,-35.59,-0.33,-0.02,-1.0,35.51,17,0.0,0.0,-208.9,-88.26,-379.24,0.00075,0.0005,23.45,-58.96
27,none,100,long_only,14,25,7,1.5,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,6289.1,-3710.9,-37.11,-37.19,-0.39,-0.03,-1.0,37.11,25,0.0,0.0,-148.44,-73.29,-308.8,0.00075,0.0005,23.45,-60.56
28,none,100,long_only,14,25,7,2.0,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9738.42,-261.58,-2.62,-2.62,-0.08,,-1.0,2.62,1,0.0,0.0,-261.58,-261.58,-261.58,0.00075,0.0005,23.45,-26.07
29,none,100,long_only,14,25,7,2.0,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,9676.16,-323.84,-3.24,-3.25,-0.08,,-1.0,3.24,1,0.0,0.0,-323.84,-323.84,-323.84,0.00075,0.0005,23.45,-26.69
30,none,100,long_only,14,25,7,2.0,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9738.42,-261.58,-2.62,-2.62,-0.08,,-1.0,2.62,1,0.0,0.0,-261.58,-261.58,-261.58,0.00075,0.0005,23.45,-26.07
31,none,100,long_only,14,25,7,2.0,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9738.42,-261.58,-2.62,-2.62,-0.08,,-1.0,2.62,1,0.0,0.0,-261.58,-261.58,-261.58,0.00075,0.0005,23.45,-26.07
32,none,100,long_only,14,25,7,2.0,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,9676.16,-323.84,-3.24,-3.25,-0.08,,-1.0,3.24,1,0.0,0.0,-323.84,-323.84,-323.84,0.00075,0.0005,23.45,-26.69
33,none,100,long_only,14,25,7,2.0,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9738.42,-261.58,-2.62,-2.62,-0.08,,-1.0,2.62,1,0.0,0.0,-261.58,-261.58,-261.58,0.00075,0.0005,23.45,-26.07
34,none,100,long_only,14,25,7,2.0,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9738.42,-261.58,-2.62,-2.62,-0.08,,-1.0,2.62,1,0.0,0.0,-261.58,-261.58,-261.58,0.00075,0.0005,23.45,-26.07
35,none,100,long_only,14,25,7,2.0,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,9676.16,-323.84,-3.24,-3.25,-0.08,,-1.0,3.24,1,0.0,0.0,-323.84,-323.84,-323.84,0.00075,0.0005,23.45,-26.69
36,none,100,long_only,14,25,7,2.0,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9738.42,-261.58,-2.62,-2.62,-0.08,,-1.0,2.62,1,0.0,0.0,-261.58,-261.58,-261.58,0.00075,0.0005,23.45,-26.07
37,none,100,long_only,14,25,7,2.0,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9577.3,-422.7,-4.23,-4.24,-0.12,-0.0,-1.0,4.23,2,0.0,0.0,-211.35,-165.45,-257.25,0.00075,0.0005,23.45,-27.68
38,none,100,long_only,14,25,7,2.0,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,9479.06,-520.94,-5.21,-5.22,-0.12,-0.0,-1.0,5.21,2,0.0,0.0,-260.47,-203.69,-317.25,0.00075,0.0005,23.45,-28.66
39,none,100,long_only,14,25,7,2.0,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9577.3,-422.7,-4.23,-4.24,-0.12,-0.0,-1.0,4.23,2,0.0,0.0,-211.35,-165.45,-257.25,0.00075,0.0005,23.45,-27.68
40,none,100,long_only,14,25,7,2.0,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9577.3,-422.7,-4.23,-4.24,-0.12,-0.0,-1.0,4.23,2,0.0,0.0,-211.35,-165.45,-257.25,0.00075,0.0005,23.45,-27.68
41,none,100,long_only,14,25,7,2.0,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,9479.06,-520.94,-5.21,-5.22,-0.12,-0.0,-1.0,5.21,2,0.0,0.0,-260.47,-203.69,-317.25,0.00075,0.0005,23.45,-28.66
42,none,100,long_only,14,25,7,2.0,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9577.3,-422.7,-4.23,-4.24,-0.12,-0.0,-1.0,4.23,2,0.0,0.0,-211.35,-165.45,-257.25,0.00075,0.0005,23.45,-27.68
43,none,100,long_only,14,25,7,2.0,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9577.3,-422.7,-4.23,-4.24,-0.12,-0.0,-1.0,4.23,2,0.0,0.0,-211.35,-165.45,-257.25,0.00075,0.0005,23.45,-27.68
44,none,100,long_only,14,25,7,2.0,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,9479.06,-520.94,-5.21,-5.22,-0.12,-0.0,-1.0,5.21,2,0.0,0.0,-260.47,-203.69,-317.25,0.00075,0.0005,23.45,-28.66
45,none,100,long_only,14,25,7,2.0,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9577.3,-422.7,-4.23,-4.24,-0.12,-0.0,-1.0,4.23,2,0.0,0.0,-211.35,-165.45,-257.25,0.00075,0.0005,23.45,-27.68
46,none,100,long_only,14,25,7,2.0,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8658.67,-1341.33,-13.41,-13.45,-0.24,-0.01,-1.0,13.41,9,0.0,0.0,-149.04,-88.92,-241.73,0.00075,0.0005,23.45,-36.86
47,none,100,long_only,14,25,7,2.0,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8373.14,-1626.86,-16.27,-16.31,-0.24,-0.01,-1.0,16.27,9,0.0,0.0,-180.76,-105.07,-293.84,0.00075,0.0005,23.45,-39.72
48,none,100,long_only,14,25,7,2.0,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8658.67,-1341.33,-13.41,-13.45,-0.24,-0.01,-1.0,13.41,9,0.0,0.0,-149.04,-88.92,-241.73,0.00075,0.0005,23.45,-36.86
49,none,100,long_only,14,25,7,2.0,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8658.67,-1341.33,-13.41,-13.45,-0.24,-0.01,-1.0,13.41,9,0.0,0.0,-149.04,-88.92,-241.73,0.00075,0.0005,23.45,-36.86
50,none,100,long_only,14,25,7,2.0,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8373.14,-1626.86,-16.27,-16.31,-0.24,-0.01,-1.0,16.27,9,0.0,0.0,-180.76,-105.07,-293.84,0.00075,0.0005,23.45,-39.72
51,none,100,long_only,14,25,7,2.0,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8658.67,-1341.33,-13.41,-13.45,-0.24,-0.01,-1.0,13.41,9,0.0,0.0,-149.04,-88.92,-241.73,0.00075,0.0005,23.45,-36.86
52,none,100,long_only,14,25,7,2.0,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8658.67,-1341.33,-13.41,-13.45,-0.24,-0.01,-1.0,13.41,9,0.0,0.0,-149.04,-88.92,-241.73,0.00075,0.0005,23.45,-36.86
53,none,100,long_only,14,25,7,2.0,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8373.14,-1626.86,-16.27,-16.31,-0.24,-0.01,-1.0,16.27,9,0.0,0.0,-180.76,-105.07,-293.84,0.00075,0.0005,23.45,-39.72
54,none,100,long_only,14,25,7,2.0,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8658.67,-1341.33,-13.41,-13.45,-0.24,-0.01,-1.0,13.41,9,0.0,0.0,-149.04,-88.92,-241.73,0.00075,0.0005,23.45,-36.86
73,none,100,long_only,14,25,7,2.5,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9613.71,-386.29,-3.86,-3.87,-0.14,-0.01,-1.0,3.86,3,0.0,0.0,-128.76,-98.72,-161.79,0.00075,0.0005,23.45,-27.31
74,none,100,long_only,14,25,7,2.5,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,9527.76,-472.24,-4.72,-4.74,-0.14,-0.01,-1.0,4.72,3,0.0,0.0,-157.41,-119.56,-199.11,0.00075,0.0005,23.45,-28.17
75,none,100,long_only,14,25,7,2.5,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9613.71,-386.29,-3.86,-3.87,-0.14,-0.01,-1.0,3.86,3,0.0,0.0,-128.76,-98.72,-161.79,0.00075,0.0005,23.45,-27.31
76,none,100,long_only,14,25,7,2.5,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9613.71,-386.29,-3.86,-3.87,-0.14,-0.01,-1.0,3.86,3,0.0,0.0,-128.76,-98.72,-161.79,0.00075,0.0005,23.45,-27.31
77,none,100,long_only,14,25,7,2.5,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,9527.76,-472.24,-4.72,-4.74,-0.14,-0.01,-1.0,4.72,3,0.0,0.0,-157.41,-119.56,-199.11,0.00075,0.0005,23.45,-28.17
78,none,100,long_only,14,25,7,2.5,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9613.71,-386.29,-3.86,-3.87,-0.14,-0.01,-1.0,3.86,3,0.0,0.0,-128.76,-98.72,-161.79,0.00075,0.0005,23.45,-27.31
79,none,100,long_only,14,25,7,2.5,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9613.71,-386.29,-3.86,-3.87,-0.14,-0.01,-1.0,3.86,3,0.0,0.0,-128.76,-98.72,-161.79,0.00075,0.0005,23.45,-27.31
80,none,100,long_only,14,25,7,2.5,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,9527.76,-472.24,-4.72,-4.74,-0.14,-0.01,-1.0,4.72,3,0.0,0.0,-157.41,-119.56,-199.11,0.00075,0.0005,23.45,-28.17
81,none,100,long_only,14,25,7,2.5,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9613.71,-386.29,-3.86,-3.87,-0.14,-0.01,-1.0,3.86,3,0.0,0.0,-128.76,-98.72,-161.79,0.00075,0.0005,23.45,-27.31
82,none,100,long_only,14,25,10,1.5,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8226.22,-1773.78,-17.74,-17.78,-0.22,-0.01,-1.0,17.74,8,0.0,0.0,-221.72,-121.25,-459.21,0.00075,0.0005,23.45,-41.19
83,none,100,long_only,14,25,10,1.5,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,7847.12,-2152.88,-21.53,-21.58,-0.22,-0.01,-1.0,21.53,8,0.0,0.0,-269.11,-144.37,-552.5,0.00075,0.0005,23.45,-44.98
84,none,100,long_only,14,25,10,1.5,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8226.22,-1773.78,-17.74,-17.78,-0.22,-0.01,-1.0,17.74,8,0.0,0.0,-221.72,-121.25,-459.21,0.00075,0.0005,23.45,-41.19
85,none,100,long_only,14,25,10,1.5,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8226.22,-1773.78,-17.74,-17.78,-0.22,-0.01,-1.0,17.74,8,0.0,0.0,-221.72,-121.25,-459.21,0.00075,0.0005,23.45,-41.19
86,none,100,long_only,14,25,10,1.5,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,7847.12,-2152.88,-21.53,-21.58,-0.22,-0.01,-1.0,21.53,8,0.0,0.0,-269.11,-144.37,-552.5,0.00075,0.0005,23.45,-44.98
87,none,100,long_only,14,25,10,1.5,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8226.22,-1773.78,-17.74,-17.78,-0.22,-0.01,-1.0,17.74,8,0.0,0.0,-221.72,-121.25,-459.21,0.00075,0.0005,23.45,-41.19
88,none,100,long_only,14,25,10,1.5,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8226.22,-1773.78,-17.74,-17.78,-0.22,-0.01,-1.0,17.74,8,0.0,0.0,-221.72,-121.25,-459.21,0.00075,0.0005,23.45,-41.19
89,none,100,long_only,14,25,10,1.5,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,7847.12,-2152.88,-21.53,-21.58,-0.22,-0.01,-1.0,21.53,8,0.0,0.0,-269.11,-144.37,-552.5,0.00075,0.0005,23.45,-44.98
90,none,100,long_only,14,25,10,1.5,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8226.22,-1773.78,-17.74,-17.78,-0.22,-0.01,-1.0,17.74,8,0.0,0.0,-221.72,-121.25,-459.21,0.00075,0.0005,23.45,-41.19
91,none,100,long_only,14,25,10,1.5,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,7772.17,-2227.83,-22.28,-22.33,-0.31,-0.02,-1.0,22.28,14,0.0,0.0,-159.13,-88.33,-236.78,0.00075,0.0005,23.45,-45.73
92,none,100,long_only,14,25,10,1.5,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,7446.68,-2553.32,-25.53,-25.59,-0.3,-0.02,-1.0,25.53,13,0.0,0.0,-196.41,-105.68,-292.85,0.00075,0.0005,23.45,-48.98
93,none,100,long_only,14,25,10,1.5,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,7772.17,-2227.83,-22.28,-22.33,-0.31,-0.02,-1.0,22.28,14,0.0,0.0,-159.13,-88.33,-236.78,0.00075,0.0005,23.45,-45.73
94,none,100,long_only,14,25,10,1.5,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,7772.17,-2227.83,-22.28,-22.33,-0.31,-0.02,-1.0,22.28,14,0.0,0.0,-159.13,-88.33,-236.78,0.00075,0.0005,23.45,-45.73
95,none,100,long_only,14,25,10,1.5,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,7446.68,-2553.32,-25.53,-25.59,-0.3,-0.02,-1.0,25.53,13,0.0,0.0,-196.41,-105.68,-292.85,0.00075,0.0005,23.45,-48.98
96,none,100,long_only,14,25,10,1.5,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,7772.17,-2227.83,-22.28,-22.33,-0.31,-0.02,-1.0,22.28,14,0.0,0.0,-159.13,-88.33,-236.78,0.00075,0.0005,23.45,-45.73
97,none,100,long_only,14,25,10,1.5,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,7772.17,-2227.83,-22.28,-22.33,-0.31,-0.02,-1.0,22.28,14,0.0,0.0,-159.13,-88.33,-236.78,0.00075,0.0005,23.45,-45.73
98,none,100,long_only,14,25,10,1.5,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,7446.68,-2553.32,-25.53,-25.59,-0.3,-0.02,-1.0,25.53,13,0.0,0.0,-196.41,-105.68,-292.85,0.00075,0.0005,23.45,-48.98
99,none,100,long_only,14,25,10,1.5,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,7772.17,-2227.83,-22.28,-22.33,-0.31,-0.02,-1.0,22.28,14,0.0,0.0,-159.13,-88.33,-236.78,0.00075,0.0005,23.45,-45.73
100,none,100,long_only,14,25,10,1.5,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,5522.66,-4477.34,-44.77,-44.86,-0.43,-0.03,-1.0,44.77,30,0.0,0.0,-149.24,-69.1,-295.07,0.00075,0.0005,23.45,-68.22
101,none,100,long_only,14,25,10,1.5,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,5035.81,-4964.19,-49.64,-49.74,-0.41,-0.03,-1.0,49.64,27,0.0,0.0,-183.86,-78.8,-358.45,0.00075,0.0005,23.45,-73.09
102,none,100,long_only,14,25,10,1.5,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,5522.66,-4477.34,-44.77,-44.86,-0.43,-0.03,-1.0,44.77,30,0.0,0.0,-149.24,-69.1,-295.07,0.00075,0.0005,23.45,-68.22
103,none,100,long_only,14,25,10,1.5,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,5522.66,-4477.34,-44.77,-44.86,-0.43,-0.03,-1.0,44.77,30,0.0,0.0,-149.24,-69.1,-295.07,0.00075,0.0005,23.45,-68.22
104,none,100,long_only,14,25,10,1.5,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,5035.81,-4964.19,-49.64,-49.74,-0.41,-0.03,-1.0,49.64,27,0.0,0.0,-183.86,-78.8,-358.45,0.00075,0.0005,23.45,-73.09
105,none,100,long_only,14,25,10,1.5,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,5522.66,-4477.34,-44.77,-44.86,-0.43,-0.03,-1.0,44.77,30,0.0,0.0,-149.24,-69.1,-295.07,0.00075,0.0005,23.45,-68.22
106,none,100,long_only,14,25,10,1.5,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,5522.66,-4477.34,-44.77,-44.86,-0.43,-0.03,-1.0,44.77,30,0.0,0.0,-149.24,-69.1,-295.07,0.00075,0.0005,23.45,-68.22
107,none,100,long_only,14,25,10,1.5,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,5035.81,-4964.19,-49.64,-49.74,-0.41,-0.03,-1.0,49.64,27,0.0,0.0,-183.86,-78.8,-358.45,0.00075,0.0005,23.45,-73.09
108,none,100,long_only,14,25,10,1.5,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,5522.66,-4477.34,-44.77,-44.86,-0.43,-0.03,-1.0,44.77,30,0.0,0.0,-149.24,-69.1,-295.07,0.00075,0.0005,23.45,-68.22
109,none,100,long_only,14,25,10,2.0,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9021.92,-978.08,-9.78,-9.81,-0.14,-0.0,-1.0,9.78,3,0.0,0.0,-326.03,-218.59,-503.63,0.00075,0.0005,23.45,-33.23
110,none,100,long_only,14,25,10,2.0,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8795.51,-1204.49,-12.04,-12.08,-0.14,-0.0,-1.0,12.04,3,0.0,0.0,-401.5,-270.12,-619.27,0.00075,0.0005,23.45,-35.49
111,none,100,long_only,14,25,10,2.0,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9021.92,-978.08,-9.78,-9.81,-0.14,-0.0,-1.0,9.78,3,0.0,0.0,-326.03,-218.59,-503.63,0.00075,0.0005,23.45,-33.23
