id,rr_ratio,regime_type,regime_period,regime_direction,adx_period,adx_threshold,supertrend_length,supertrend_multiplier,rsi_period,rsi_oversold,rsi_overbought,ema_fast,ema_slow,macd_fast,macd_slow,macd_signal,use_volume_filter,volume_ma_period,use_atr_filter,atr_min_threshold,atr_period,entry_indicators,sl_atr_multiplier,tp_atr_multiplier,initial_capital,final_value,net_profit,total_return_pct,annual_return_pct,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,num_trades,win_rate_pct,profit_factor,avg_trade,best_trade,worst_trade,commission,slippage,buy_hold_return_pct,excess_return_pct
128,1.5,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,10350.96,350.96,3.51,3.52,0.02,0.01,0.26,13.79,19,5.26,1.24,18.47,1832.79,-123.41,0.00075,0.0005,21.52,-18.01
129,2.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,10350.96,350.96,3.51,3.52,0.02,0.01,0.26,13.79,19,5.26,1.24,18.47,1832.79,-123.41,0.00075,0.0005,21.52,-18.01
130,2.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,9667.65,-332.35,-3.32,-3.33,-0.0,-0.0,-0.17,19.13,19,5.26,0.84,-17.49,1719.27,-171.56,0.00075,0.0005,21.52,-24.84
131,3.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,10350.96,350.96,3.51,3.52,0.02,0.01,0.26,13.79,19,5.26,1.24,18.47,1832.79,-123.41,0.00075,0.0005,21.52,-18.01
132,4.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,10350.96,350.96,3.51,3.52,0.02,0.01,0.26,13.79,19,5.26,1.24,18.47,1832.79,-123.41,0.00075,0.0005,21.52,-18.01
133,5.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,10350.96,350.96,3.51,3.52,0.02,0.01,0.26,13.79,19,5.26,1.24,18.47,1832.79,-123.41,0.00075,0.0005,21.52,-18.01
141,1.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,1.0,10000,9791.54,-208.46,-2.08,-2.09,-0.12,-0.0,-1.0,2.08,2,0.0,0.0,-104.23,-83.34,-125.11,0.00075,0.0005,21.52,-23.6
142,1.5,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,1.5,10000,9791.54,-208.46,-2.08,-2.09,-0.12,-0.0,-1.0,2.08,2,0.0,0.0,-104.23,-83.34,-125.11,0.00075,0.0005,21.52,-23.6
143,2.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,2.0,10000,9791.54,-208.46,-2.08,-2.09,-0.12,-0.0,-1.0,2.08,2,0.0,0.0,-104.23,-83.34,-125.11,0.00075,0.0005,21.52,-23.6
144,2.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.5,3.0,10000,9700.41,-299.59,-3.0,-3.0,-0.12,-0.0,-1.0,3.0,2,0.0,0.0,-149.79,-118.77,-180.82,0.00075,0.0005,21.52,-24.52
145,3.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,3.0,10000,9791.54,-208.46,-2.08,-2.09,-0.12,-0.0,-1.0,2.08,2,0.0,0.0,-104.23,-83.34,-125.11,0.00075,0.0005,21.52,-23.6
146,4.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,4.0,10000,9791.54,-208.46,-2.08,-2.09,-0.12,-0.0,-1.0,2.08,2,0.0,0.0,-104.23,-83.34,-125.11,0.00075,0.0005,21.52,-23.6
147,5.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,5.0,10000,9791.54,-208.46,-2.08,-2.09,-0.12,-0.0,-1.0,2.08,2,0.0,0.0,-104.23,-83.34,-125.11,0.00075,0.0005,21.52,-23.6
148,1.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,10252.43,252.43,2.52,2.53,0.02,0.01,0.17,14.61,20,5.0,1.16,12.62,1815.34,-122.23,0.00075,0.0005,21.52,-19.0
149,1.5,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,10252.43,252.43,2.52,2.53,0.02,0.01,0.17,14.61,20,5.0,1.16,12.62,1815.34,-122.23,0.00075,0.0005,21.52,-19.0
150,2.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,10252.43,252.43,2.52,2.53,0.02,0.01,0.17,14.61,20,5.0,1.16,12.62,1815.34,-122.23,0.00075,0.0005,21.52,-19.0
151,2.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,9535.64,-464.36,-4.64,-4.66,-0.01,-0.0,-0.23,20.23,20,5.0,0.79,-23.22,1695.79,-169.22,0.00075,0.0005,21.52,-26.16
152,3.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,10252.43,252.43,2.52,2.53,0.02,0.01,0.17,14.61,20,5.0,1.16,12.62,1815.34,-122.23,0.00075,0.0005,21.52,-19.0
153,4.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,10252.43,252.43,2.52,2.53,0.02,0.01,0.17,14.61,20,5.0,1.16,12.62,1815.34,-122.23,0.00075,0.0005,21.52,-19.0
154,5.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,10252.43,252.43,2.52,2.53,0.02,0.01,0.17,14.61,20,5.0,1.16,12.62,1815.34,-122.23,0.00075,0.0005,21.52,-19.0
162,1.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,1.0,10000,9791.54,-208.46,-2.08,-2.09,-0.12,-0.0,-1.0,2.08,2,0.0,0.0,-104.23,-83.34,-125.11,0.00075,0.0005,21.52,-23.6
163,1.5,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,1.5,10000,9791.54,-208.46,-2.08,-2.09,-0.12,-0.0,-1.0,2.08,2,0.0,0.0,-104.23,-83.34,-125.11,0.00075,0.0005,21.52,-23.6
164,2.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,2.0,10000,9791.54,-208.46,-2.08,-2.09,-0.12,-0.0,-1.0,2.08,2,0.0,0.0,-104.23,-83.34,-125.11,0.00075,0.0005,21.52,-23.6
165,2.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.5,3.0,10000,9700.41,-299.59,-3.0,-3.0,-0.12,-0.0,-1.0,3.0,2,0.0,0.0,-149.79,-118.77,-180.82,0.00075,0.0005,21.52,-24.52
166,3.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,3.0,10000,9791.54,-208.46,-2.08,-2.09,-0.12,-0.0,-1.0,2.08,2,0.0,0.0,-104.23,-83.34,-125.11,0.00075,0.0005,21.52,-23.6
167,4.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,4.0,10000,9791.54,-208.46,-2.08,-2.09,-0.12,-0.0,-1.0,2.08,2,0.0,0.0,-104.23,-83.34,-125.11,0.00075,0.0005,21.52,-23.6
168,5.0,none,100,hybrid,14,20,7,1.5,14,25,70,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,5.0,10000,9791.54,-208.46,-2.08,-2.09,-0.12,-0.0,-1.0,2.08,2,0.0,0.0,-104.23,-83.34,-125.11,0.00075,0.0005,21.52,-23.6
169,1.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
170,1.5,none,100,hybrid,14,20,7,1.5,14,25,75,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
171,2.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
172,2.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,8825.75,-1174.25,-11.74,-11.77,-0.2,-0.01,-1.0,11.74,7,0.0,0.0,-167.75,-64.06,-372.69,0.00075,0.0005,21.52,-33.26
173,3.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
174,4.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
175,5.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
190,1.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
191,1.5,none,100,hybrid,14,20,7,1.5,14,25,75,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
192,2.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
193,2.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,8825.75,-1174.25,-11.74,-11.77,-0.2,-0.01,-1.0,11.74,7,0.0,0.0,-167.75,-64.06,-372.69,0.00075,0.0005,21.52,-33.26
194,3.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
195,4.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
196,5.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
211,1.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
212,1.5,none,100,hybrid,14,20,7,1.5,14,25,75,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
213,2.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
214,2.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,8825.75,-1174.25,-11.74,-11.77,-0.2,-0.01,-1.0,11.74,7,0.0,0.0,-167.75,-64.06,-372.69,0.00075,0.0005,21.52,-33.26
215,3.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
216,4.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
217,5.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
232,1.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
233,1.5,none,100,hybrid,14,20,7,1.5,14,25,75,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
234,2.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
235,2.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,8825.75,-1174.25,-11.74,-11.77,-0.2,-0.01,-1.0,11.74,7,0.0,0.0,-167.75,-64.06,-372.69,0.00075,0.0005,21.52,-33.26
236,3.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
237,4.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
238,5.0,none,100,hybrid,14,20,7,1.5,14,25,75,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
253,1.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
254,1.5,none,100,hybrid,14,20,7,1.5,14,25,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
255,2.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
256,2.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,8825.75,-1174.25,-11.74,-11.77,-0.2,-0.01,-1.0,11.74,7,0.0,0.0,-167.75,-64.06,-372.69,0.00075,0.0005,21.52,-33.26
257,3.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
258,4.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
259,5.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
274,1.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
275,1.5,none,100,hybrid,14,20,7,1.5,14,25,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
276,2.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
277,2.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,8825.75,-1174.25,-11.74,-11.77,-0.2,-0.01,-1.0,11.74,7,0.0,0.0,-167.75,-64.06,-372.69,0.00075,0.0005,21.52,-33.26
278,3.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
279,4.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
280,5.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
295,1.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
296,1.5,none,100,hybrid,14,20,7,1.5,14,25,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
297,2.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
298,2.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,8825.75,-1174.25,-11.74,-11.77,-0.2,-0.01,-1.0,11.74,7,0.0,0.0,-167.75,-64.06,-372.69,0.00075,0.0005,21.52,-33.26
299,3.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
300,4.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
301,5.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
316,1.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
317,1.5,none,100,hybrid,14,20,7,1.5,14,25,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
318,2.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
319,2.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,8825.75,-1174.25,-11.74,-11.77,-0.2,-0.01,-1.0,11.74,7,0.0,0.0,-167.75,-64.06,-372.69,0.00075,0.0005,21.52,-33.26
320,3.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
321,4.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
322,5.0,none,100,hybrid,14,20,7,1.5,14,25,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
337,1.0,none,100,hybrid,14,20,7,1.5,14,30,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,12159.21,2159.21,21.59,21.66,0.06,0.05,1.3,16.62,28,7.14,1.98,77.11,2185.18,-121.06,0.00075,0.0005,21.52,0.07
338,1.5,none,100,hybrid,14,20,7,1.5,14,30,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,12159.21,2159.21,21.59,21.66,0.06,0.05,1.3,16.62,28,7.14,1.98,77.11,2185.18,-121.06,0.00075,0.0005,21.52,0.07
